;0;0;0;0;0;0;0;0;0;0;7.3;0
;0;0;0;0;0;0;0;0;0;0.7;0;0
;0;0;0;0;0;0;0;0;0;8.1;0;0
;0;0;0;0;0;0;0;0;8.8;0.3;0;0
;0;0;0;1.1;0;0;0;0;0.6;0;0;0
;0;0;0;249.2;0;1.3;0;0;0;0;0;1.7
;9.8;0;0;10.3;0;20.9;0;0;0;0;0;6.1
;0;0;0;0;0;0.1;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0.4;0;0;0;0;0;0;0;0
;0;0;0;39.7;2.5;0;0;1.1;0;0;0;0
;0;0;0;0.4;166.3;0;0;4.4;0;0;0;0
;0;0;0;0;0.4;0;0;0.2;0;0;0.3;0
;0;0;996.1;0;0;0;0;0;0;0;2.1;0
;0;0;10.6;0;0;0;0;0;0;0.3;0.3;0
;0;0;0;0;0;0;0;0;0;4.7;0;0
;0;0;0;0;0.4;0;0.5;0;0;0;0;0
;0;0;0;0;4.2;0;6.3;0;0;0;0;0
;0;3.3;0;0;2.1;0;0;0;0;0;0;0
;0;617.9;0;0;0;0;4.2;0;0;0;0;0
;0;0;0;0;0;0;5.4;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;5.3;0;0;0;0
;0;0;0;0;0;2.9;0;2.5;0;0;0;0.9
;0;0;0;0;0;2.1;0;1.9;0;0;0;4.9
;0;0;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;;0;;0;0;;0;;0

