;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;4.0;0;14.2;0;0;0;81.7;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;19.7;0
;0;0;19.8;0;0;0;0;0;0;0;0;0
;0;0;4.8;0;0;0;77.2;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;10.2;0;0;0;0;0;0;12.0
;0;0;0;0;0;0;0;0;0;0;0;671.8
;0;0;0;0;0;0;0;0;0;0;0;0
;4.6;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;34.2;0;0;0;0
;0;0;0;6.3;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;25.3;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;5.0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;98.7;0;0;0;0;0
;0;0;0;0;0;0;0;0;22.1;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;;0;;0;0;;0;;0
