;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;95.7;0;0;0;0
;0;0;24.7;0;0;0;0;2.4;0;0;0;0
;0;0;0;0;0;0;0;1.1;0;0;0;0
;0;0;0;4.2;0;0;0;0;0;0;0;0
;0;0;0;105.1;0;0;22.4;0;0;0;0;0
;0;0;0;3.2;0;0;0.3;3.2;0;0;7.5;0
;0;0;0;0;0;0;0;0.2;0;0;2.1;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;48.6;0;0;0;0;0;0;17.2;0;0;8.2
;0;3.3;0;0;0;0;0;62.9;0;0;0;0
;0;0;0;0;0;0;0;2.5;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;15.1;0;0;130.1;0;0;0;0;0;0;0;0
;0;0;0;2.1;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;18.9;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;13.8;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;11.6;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;26.1;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;;0;;0;0;;0;;0

