;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;1.6;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;14.0;0;0;0;0;0;0;0
;0;0;0;0;3.2;0;0;0;0;0;2.9;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;6.2;0;0;0;3.7;0;0;2.1;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;6.4
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;11.7;0;0;0;0;0;0;16.3;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;5.5;0;0;0;0;0;0;0
;0;0;0;0;18.6;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;5.8;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0.4;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;6.8;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;4.2;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;3.0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;9.7;0;0;0;0;7.7;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;0
;0;;0;;0;;0;0;;0;;0
