;0;0;0;0;0;2.1;0;0;0;0;0;0
;0;0;0;0;0;4.1;0;0;0;0;0;0
;0;0;0;0;2.5;0;0;0;0;0;0;0
;0;0;0;0;0.8;0;0;0;0;0;0;0
;0;0;0;0;0.2;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;7.4;0;0;0;0;0;0;0;0;0;5.7;0
;0;0;0;0;0;0;5.7;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0.6
;0;0;153.5;0;0;0;0;0;0;0;0;4.6
;0;0;0;0;0;0;0;1.1;0;0;0;0
;0;0;0;0;0.3;0;0;2.4;0;0;0;0
;0;0;0;0;1.5;0;0;0.2;0;1.7;0;0
;0;1.3;0;0;0;0;0;0;0;9.8;0;0
;0;27.8;0;1.1;0;1.3;0;0;0;0;0;0
;0;2.7;0;10.2;0;0.9;0;0;0;0;0;0
;0;0;0;0.3;0;0.1;0.7;0;0;0;0;0
;0;0;0;0;0;0;6.6;0;7.8;0;1.3;0
;0;0;0;0;0;0;0;0;0.1;0;3.1;0
;0;0;0;0.4;0;0;0;0;0;0;0.3;0
;0;0;0;5.9;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0.4;0;0;0;0;0;0;0
;0;0;0;0;4.2;0;0;0;0;14.3;0;0
;0;0;0;0;2.1;0;0;0;0;0;3.7;0
;0;0;0;0;0;0;0;9.7;0;0;1.7;0
;0;0;0;0;0;0;0;0;0;0;0;0.8
;0;;0;0;0;0;0;0;0;0;0;4.4
;0;;0;;0;;0;0;;0;;0

