;0;0;0;0;0;0;0;0;0;0;0;0
;2.5;0;0;0;0;0;0;0;0;0;4.2;0
;32.9;0;0;0;0;0;8.2;0;0;0;0.3;0
;5.3;0;0;0;0;0;0;0;0;0;0;0.8
;0;0;303.9;0;0;0;0;0;0;0;0;3.6
;0;0;0;0;0;0;0;1.1;0;0;0;0
;0;0;0;0;0.3;0;0;2.5;0;0;0;0
;0;0;0;0;1.5;0;0;0;0;0;0;0
;0;0.4;0;0;0;0;0;0;0;8.2;0;0
;0;7.6;0;0.8;0;1.3;0;0;0;0.2;0;0
;0;0;0;40.2;0;9.9;0;0;0;0;0;0
;0;0;0;0.3;0;0.1;0.7;0;0;0;0;0
;0;0;0;0;0;0;16.6;0;9.7;0;0;0
;0;0;0;0;0;2.1;0;0;0;0;0;0
;0;0;0;0;0;5.5;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;52.2;0;0;0;0;0;0;0
;0;0;0;0;0.2;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;2.1;0
;0;0;0;0.4;0;0;0;0;0;0;0.3;0
;0;0;0;10.2;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;10.2;0;0;0;0
;0;0;0;0;0.3;0;0;0;0;0;0;0
;0;0;0;0;4.2;0;0;0;0;0;0;0
;0;0;0;0;1.1;0;0;0;0;3.1;3.3;0
;0;0;0;0;0;0;0;0;0;1.1;0.2;0
;0;;0;0;0;0;0;0;0;0;0;0.8
;0;;0;0;0;0;0;0;0;0;0;4.1
;0;;0;;0;;0;0;;0;;0
