;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;9.6;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;5.3;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;3.3;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;18.2;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;5.1;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;6.9;0;0;0;0;0;0;15.6;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;5.1;0
;0;0;0;0;21.1;0;0;0;0;0;0;0
;0;0;0;12.1;0;0;0;8.1;0;0;0;0
;0;0;0;69.9;0;0;0;15.6;0;0;0;0
;0;0;0;1.3;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;5.2;0;0;0;0;0;0;0;0;0;0;0
;0;;0;0;0;0;0;0;0;0;0;4.6
;0;;0;;0;;0;0;;0;;0

