;0;0;0;0;0;34.1;0;0;0;0;0;0
;0;0;0;0;0;76.3;0;0;0;2.4;0;0
;0;0;0;0;0;47.4;0;0;0;0;0;0
;0;0;0;0;2.1;0;0;5.1;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;2.8;0;0;0;0;0;0;0;0;0
;0;0;9.9;0;0;0;0;0;0;0;0;0
;0;0;2.0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;21.3;0;0;0;0;0;0;0
;0;12.0;0;0;0;0;0;0;2.7;0;0;0
;0;0;0;0;37.4;0;3.6;0;0;0;0;0
;0;0;0;0;50.3;13.0;0;0;0;0;0;0
;0;0;0;0;9.6;0;0;0;0;0;0;0
;0;0;0;0;28.8;0;0;0;0;0;0;0
;0;0;0;0;3.4;2.4;0;0;0;0;2.4;0
;0;0;0;0;0;2.1;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0
;18.1;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;3.4
;0;0;0;4.1;0;0;0;0.8;0;0;0;0
;0;0;0;0;0;0;0;0.4;0;0;0;0
;0;0;0;0;27.4;0;0;0;0;0;0;0
;0;0;0;0;25.3;0;0;0;0;0;0;0
;0;0;0;0;33.9;0;0;0;0;0;0;0
;0;0;9.7;0;35.7;0;0;0;0;0;1.8;0
;0;0;0;0;50.7;0;0;0;0;0;0;0
;0;0;0;0;54.3;0;7.6;0;0;0;0;0
;0;;0;0;1.6;0;0;0;0;0;0;0
;0;;0;0;67.4;0;0;0;0;0;0;0
;0;;0;;0;;0;0;;0;;0
